"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Cincinnati","United States",2012,2012-08-30,"M",51,"Christopher Austin",1991-07-09,21.1444216,74,"United States","Robbie Page",1992-07-10,20.1396304,84,"United States","Q28","Brad Torsone",1975-01-14,37.6262834,78,"United States","Kevin Beukema",1980-02-20,32.5256674,75,"United States","Q12","21-18, 21-16",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",52,"Piotr Marciniak",1986-10-01,25.9137577,78,"Poland","Shane Donohue",1987-07-09,25.1444216,74,"United States","24, Q13","Dan Laure",1986-06-27,26.1765914,,"United States","Steven VanderWerp",1990-03-30,22.4202601,72,"United States","Q4","21-12, 21-15",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",53,"Austin Rester",1982-03-31,30.4175222,79,"United States","Dave McKienzie",1979-07-05,33.155373,75,"United States","23, Q3","Orlando Irizarry",1985-09-27,26.9240246,,"Puerto Rico","Roberto Rodriguez",1986-08-08,26.0616016,75,"Puerto Rico","Q14","19-21, 21-17, 15-13",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",54,"Dave Palm",1990-10-10,21.889117,,"United States","Drew Mallin",1987-01-29,25.5852156,,"United States","Q6","Gregg Weaver",1982-03-03,30.4941821,75,"England","Nils Nielsen",1981-11-23,30.7679671,,"United States","Q11","24-22, 18-21, 15-12",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",55,"Danko Iordanov",1977-07-16,35.1238877,77,"United States","Mike Nelson",1982-04-21,30.3600274,75,"United States","Q10","Jeremy Casebeer",1989-01-03,23.6550308,77,"United States","Will Montgomery",1990-01-09,22.6392882,74,"United States","Q7","21-18, 21-16",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",56,"Andrew Fuller",1984-05-09,28.3093771,82,"United States","Mark Van Zwieten",1987-07-05,25.155373,73,"United States","22, Q2","Paul Christopher",1976-12-31,35.6632444,,"United States","Philip Burrow",1984-05-29,28.2546201,,"United States","Q15","21-19, 21-16",,"Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",57,"Adam Roberts",1976-01-25,36.5968515,73,"United States","Andrei Belov",1984-05-15,28.29295,77,"Russia","21, Q1","Danny Cook",1981-06-23,31.1868583,77,"United States","William Robbins",1977-06-05,35.2361396,77,"United States","Q25","21-16, 21-12",,"Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",58,"Piotr Marciniak",1986-10-01,25.9137577,78,"Poland","Shane Donohue",1987-07-09,25.1444216,74,"United States","24, Q13","Christopher Austin",1991-07-09,21.1444216,74,"United States","Robbie Page",1992-07-10,20.1396304,84,"United States","Q28","20-22, 21-18, 19-17",,"Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",59,"Austin Rester",1982-03-31,30.4175222,79,"United States","Dave McKienzie",1979-07-05,33.155373,75,"United States","23, Q3","Dave Palm",1990-10-10,21.889117,,"United States","Drew Mallin",1987-01-29,25.5852156,,"United States","Q6","21-16, 21-17",,"Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",60,"Andrew Fuller",1984-05-09,28.3093771,82,"United States","Mark Van Zwieten",1987-07-05,25.155373,73,"United States","22, Q2","Danko Iordanov",1977-07-16,35.1238877,77,"United States","Mike Nelson",1982-04-21,30.3600274,75,"United States","Q10","21-15, 20-22, 15-13",,"Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
