"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",103,"Alexis Filippone",1999-04-27,19.3045859,,"United States","Brook Bauer",1998-09-06,19.9425051,,"United States","Q13","Allison Spurrier",1993-01-07,25.6043806,75,"United States","Melissa Powell",1995-01-27,23.5509925,71,"United States","Q45","21-11, 21-9","0:33","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",104,"Corinne Quiggle",1997-05-11,21.2648871,70,"United States","Kimberly Smith",1992-07-18,26.0780287,,"United States","20, Q4","Lavinia Tataran",1990-07-26,28.0574949,68,"Romania","Suzana Manole",1978-08-11,40.0136893,73,"United States","Q29","21-11, 21-16","0:36","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",105,"Jace Pardon",1993-06-09,25.1854894,70,"United States","Tory Paranagua",1995-10-28,22.8008214,,"United States","19, Q3","Jessica McGuire",1990-12-05,27.6960986,,"United States","Tina Toghiyani",1993-09-20,24.9034908,73,"United States","Q30","21-16, 21-14","0:43","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",106,"Haley Hallgren",1999-07-11,19.0992471,,"United States","Skylar Caputo",1996-11-29,21.7111567,70,"United States","Q14","Lexi McKeown",2000-03-17,18.4147844,,"United States","Nicole Reinking",1998-12-12,19.6769336,,"United States","Q19","15-21, 21-16, 15-10","0:58","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",107,"Cecilia Agraz",1991-01-29,27.5455168,,"United States","Jade Hayes",1993-03-19,25.4099932,,"United States","Q22","Heather Friesen",1992-11-19,25.7385352,73,"United States","Kristen Petrasic",1989-01-24,29.5578371,,"United States","Q11","21-18, 19-21, 15-11","1:05","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",108,"Alexa Strange",1994-06-10,24.183436,72,"United States","Emily Hartong",1992-02-04,26.5297741,74,"United States","22, Q6","Nina Marie Santiago",1987-09-13,30.9240246,,"United States","Tanna Aljoe",1993-10-11,24.8459959,69,"United States","Q38","21-13, 23-21","0:45","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",109,"Kimberly Hildreth",1991-01-21,27.5674196,,"United States","Sarah Schermerhorn",1988-11-23,29.7275838,,"United States","23, Q7","Olivia Bakos",2002-06-23,16.1478439,,"United States","Peri Brennan",2002-06-27,16.1368925,,"United States","Q26","21-8, 22-20","0:46","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",110,"Avery Bush",1993-12-04,24.698152,69,"United States","Camie Manwill",1987-09-22,30.899384,72,"United States","Q10","Audrey Nourse",2001-04-28,17.3004791,,"United States","Nicole Nourse",2001-04-28,17.3004791,,"United States","Q23","17-21, 21-14, 15-12","0:51","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",111,"Laurel Weaver",1995-01-10,23.5975359,,"United States","Meaghan Wheeler",1991-04-24,27.3127995,70,"United States","Q15","Alexa Micek",1991-10-28,26.8008214,68,"United States","Lindsey Fuller",1982-03-29,36.3832991,76,"United States","Q18","27-25, 21-19","0:53","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",112,"Falyn Fonoimoana",1992-03-13,26.4257358,76,"United States","Priscilla Piantadosi-Lima",1979-12-19,38.6584531,71,"Brazil","18, Q2","Jenna Blocksom",1995-01-01,23.6221766,73,"United States","Sasha Karelov",1994-11-22,23.7316906,,"United States","Q31","21-12, 21-11","0:44","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",113,"Delaney Knudsen",1995-08-16,23.0006845,70,"United States","Jessica Sykora",1987-12-23,30.6475017,,"United States","17, Q1","Heidi Hausheer",1994-05-14,24.257358,71,"United States","Lauren DeTurk",1987-07-21,31.0718686,75,"United States","Q16","21-15, 21-19","0:41","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",114,"Devon Newberry",2000-12-20,17.6536619,,"United States","Lindsey Sparks",2000-01-18,18.5763176,,"United States","26, Q9","Bailey Bars",1994-03-05,24.4490075,71,"United States","Molly Turner",1996-06-23,22.146475,,"United States","Q8","21-16, 21-9","0:31","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",115,"Chanti Holroyd",,,,,"Jenna Belton",1996-03-05,22.4476386,73,"United States","32, Q53","Bre Moreland",1992-10-27,25.8015058,71,"United States","Summer Nash",1992-05-18,26.2450376,75,"United States","Q5","24-22, 18-21, 16-14","1:20","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Manhattan Beach","United States",2018,2018-08-16,"W",116,"Corinne Quiggle",1997-05-11,21.2648871,70,"United States","Kimberly Smith",1992-07-18,26.0780287,,"United States","20, Q4","Alexis Filippone",1999-04-27,19.3045859,,"United States","Brook Bauer",1998-09-06,19.9425051,,"United States","Q13","21-17, 22-20","0:44","Qualifier Bracket","Round 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
