"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Chicago","United States",2017,2017-08-31,"W",24,"Christina Vucich",1993-09-08,23.9780972,76,"United States","Mackenzie Phelps-Ponnet",1993-05-16,24.29295,,"United States","24, Q8","Heather McGuire",1986-06-22,31.192334,74,"United States","Jenny Kropp",1979-06-17,38.2067077,74,"United States","10","21-17, 21-17","0:38","Contender's Bracket","Round 1",36,22,1,0.583,2,0,0,4,18,10,4,0.333,4,1,0,9,18,7,1,0.333,3,2,0,8,24,17,2,0.625,0,0,1,4
"AVP","Chicago","United States",2017,2017-08-31,"W",25,"Alix Klineman",1989-12-30,27.6687201,77,"United States","Lane Carico",1990-04-25,27.3511294,70,"United States","6","Allie Wheeler",1995-09-09,21.9767283,71,"United States","Bre Moreland",1992-10-27,24.843258,71,"United States","21, Q5","21-14, 21-11","0:36","Contender's Bracket","Round 1",13,11,1,0.769,4,5,2,2,14,9,0,0.643,0,1,0,23,8,6,1,0.625,0,4,0,8,22,15,3,0.545,0,6,0,11
"AVP","Chicago","United States",2017,2017-08-31,"W",26,"Karolina Marciniak",1988-03-18,29.4537988,71,"Poland","Kendra VanZwieten",1985-02-08,32.5585216,66,"United States","14","Brittany Howard",1994-06-15,23.211499,75,"United States","Nicolette Martin",1995-03-02,22.4996578,69,"United States","20, Q4","21-16, 21-15","0:40","Contender's Bracket","Round 1",23,15,4,0.478,0,2,1,1,36,22,2,0.556,3,2,0,7,25,13,3,0.4,1,0,2,2,20,12,0,0.6,0,2,0,9
"AVP","Chicago","United States",2017,2017-08-31,"W",27,"Brittany Tiegs",1991-09-30,25.9192334,69,"United States","Priscilla Piantadosi-Lima",1979-12-19,37.7002053,71,"Brazil","19, Q3","Kelly Reeves",1992-04-08,25.3963039,72,"United States","Kimberly Smith",1992-07-18,25.119781,,"United States","13","21-15, 20-22, 15-8","1:09","Contender's Bracket","Round 1",32,18,2,0.5,2,1,1,15,75,23,5,0.24,1,1,2,15,20,5,4,0.05,4,2,0,17,59,32,9,0.39,0,1,4,6
"AVP","Chicago","United States",2017,2017-08-31,"W",28,"Amanda Dowdy",1990-05-05,27.3237509,74,"United States","Irene Pollock",1988-11-10,28.8049281,73,"United States","11","Emily Stockman",1988-06-06,29.2347707,72,"United States","Kim DiCello",1984-09-30,32.91718,72,"United States","5","21-17, 21-16","0:43","Contender's Bracket","Round 1",25,17,2,0.6,0,1,3,6,25,17,2,0.6,0,3,0,16,13,3,2,0.077,1,0,0,13,39,17,5,0.308,3,1,3,4
"AVP","Chicago","United States",2017,2017-08-31,"W",29,"Brandie Wilkerson",1992-07-01,25.1663244,70,"Canada","Nicole Branagh",1979-01-31,38.5817933,74,"United States","8","Delaney Knudsen",1995-08-16,22.0424367,70,"United States","Kerri Schuh",1988-09-15,28.9582478,72,"United States","23, Q7","21-14, 21-16","0:40","Contender's Bracket","Round 1",13,9,0,0.692,1,0,3,1,29,16,7,0.31,2,2,0,11,13,7,4,0.231,0,1,0,9,22,13,3,0.455,0,5,4,2
"AVP","Chicago","United States",2017,2017-08-31,"W",30,"Jace Pardon",1993-06-09,24.2272416,70,"United States","Lara Dykstra",1993-01-12,24.6324435,69,"United States","17, Q1","Sheila Shaw",1983-12-21,33.6947296,73,"United States","Xi Zhang",1985-04-19,32.366872,72,"China","15","21-19, 21-18","0:40","Contender's Bracket","Round 1",19,16,3,0.684,2,0,2,11,36,17,2,0.417,2,1,1,2,9,6,0,0.667,1,2,0,3,41,27,6,0.512,3,3,0,11
"AVP","Chicago","United States",2017,2017-08-31,"W",31,"Karissa Cook",1991-04-08,26.3983573,71,"United States","Katie Spieler",1994-10-27,22.844627,65,"United States","18, Q2","Christina Vucich",1993-09-08,23.9780972,76,"United States","Mackenzie Phelps-Ponnet",1993-05-16,24.29295,,"United States","24, Q8","13-21, 22-20, 15-10","0:53","Contender's Bracket","Round 2",24,13,5,0.333,2,3,0,4,52,20,4,0.308,3,0,0,22,50,20,6,0.28,2,1,1,8,30,16,3,0.433,1,2,1,11
"AVP","Chicago","United States",2017,2017-08-31,"W",32,"Alix Klineman",1989-12-30,27.6687201,77,"United States","Lane Carico",1990-04-25,27.3511294,70,"United States","6","Karolina Marciniak",1988-03-18,29.4537988,71,"Poland","Kendra VanZwieten",1985-02-08,32.5585216,66,"United States","14","21-18, 21-11","0:37","Contender's Bracket","Round 2",17,10,2,0.471,3,2,2,2,29,18,0,0.621,1,1,0,15,14,6,5,0.071,2,3,2,2,37,18,4,0.378,1,0,0,10
"AVP","Chicago","United States",2017,2017-08-31,"W",33,"Amanda Dowdy",1990-05-05,27.3237509,74,"United States","Irene Pollock",1988-11-10,28.8049281,73,"United States","11","Brittany Tiegs",1991-09-30,25.9192334,69,"United States","Priscilla Piantadosi-Lima",1979-12-19,37.7002053,71,"Brazil","19, Q3","21-17, 23-21","0:56","Contender's Bracket","Round 2",28,20,1,0.679,2,2,2,2,28,16,0,0.571,0,2,0,14,31,14,2,0.387,2,3,0,5,35,18,4,0.4,0,1,0,4
