"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",11,"Aghamohammad Salagh",1980-08-23,39.1047228,73,"Iran","Bahman Gholipoury",1974-07-04,45.2429843,,"Iran","10, Q4","Abolhamed Mirzaali",,,,"Iran","Rahman Raoufi",1978-04-09,41.4784394,73,"Iran","2","23-21, 23-21","0:44","Pool B","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",12,"Pawel Lewandowski",,,76,"Poland","Piotr Groszek",1994-01-02,25.744011,75,"Poland","15, Q7","Jakob Wijk Tegenrot",1992-03-10,27.559206,74,"Sweden","Peter Lundgren",1987-07-01,32.2518823,76,"Sweden","7, Q1","22-24, 22-20, 15-9","0:53","Pool B","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",5,"Nuttanon Inkiew",1992-03-23,27.523614,,"Thailand","Sedtawat Padsawud",1995-08-20,24.1149897,,"Thailand","3","Amir Shoushtarizadeh",1987-08-27,32.0958248,,"Iran","Sina Enayati",1997-04-09,22.477755,79,"Iran","14, Q6","21-13, 21-17","0:29","Pool C","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",6,"Dunwinit Kaewsai",1993-01-16,26.7049966,74,"Thailand","Kitti Duangjinda",1995-08-18,24.1204654,,"Thailand","6","Abolhassan Khakizadeh",2002-03-22,17.5277207,77,"Iran","Amir Malmir",2002-03-06,17.5715264,75,"Iran","11","21-19, 21-19","0:42","Pool C","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",13,"Nuttanon Inkiew",1992-03-23,27.523614,,"Thailand","Sedtawat Padsawud",1995-08-20,24.1149897,,"Thailand","3","Dunwinit Kaewsai",1993-01-16,26.7049966,74,"Thailand","Kitti Duangjinda",1995-08-18,24.1204654,,"Thailand","6","21-17, 21-16","0:33","Pool C","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",14,"Amir Shoushtarizadeh",1987-08-27,32.0958248,,"Iran","Sina Enayati",1997-04-09,22.477755,79,"Iran","14, Q6","Abolhassan Khakizadeh",2002-03-22,17.5277207,77,"Iran","Amir Malmir",2002-03-06,17.5715264,75,"Iran","11","21-17, 21-18","0:39","Pool C","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",7,"Jedrzej Brozyniak",1989-02-09,30.6392882,,"Poland","Piotr Janiak",1988-09-09,31.0581793,78,"Poland","13, Q5","Hitoshi Murakami",1989-04-05,30.4887064,74,"Japan","Takashi Tsuchiya",1987-10-03,31.9945243,,"Japan","4","21-18, 21-19","0:51","Pool D","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",8,"Alireza Aghajani",1998-08-28,21.0924025,,"Iran","Javad Firouzpourbandpei",1997-03-05,22.5735797,,"Iran","12","Kensuke Shoji",1990-02-13,29.6290212,72,"Japan","Masato Kurasaka",1990-02-07,29.6454483,,"Japan","5","21-14, 17-21, 15-10","0:43","Pool D","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",15,"Alireza Aghajani",1998-08-28,21.0924025,,"Iran","Javad Firouzpourbandpei",1997-03-05,22.5735797,,"Iran","12","Jedrzej Brozyniak",1989-02-09,30.6392882,,"Poland","Piotr Janiak",1988-09-09,31.0581793,78,"Poland","13, Q5","21-19, 21-10","0:34","Pool D","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FIVB","Bandar Torkaman","Iran",2019,2019-10-01,"M",16,"Hitoshi Murakami",1989-04-05,30.4887064,74,"Japan","Takashi Tsuchiya",1987-10-03,31.9945243,,"Japan","4","Kensuke Shoji",1990-02-13,29.6290212,72,"Japan","Masato Kurasaka",1990-02-07,29.6454483,,"Japan","5","21-14, 21-23, 15-11","0:56","Pool D","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
